id,NC_mice,NC_rats,MC_mice,MC_rats
34385,12.539428,3.596616,10.765979,2.81511
34386,12.539374,3.596614,10.76589,2.8151
34387,12.539021,3.59657,10.7658,2.814922
34388,12.538728,3.596515,10.764203,2.814733
34389,12.538641,3.596512,10.764194,2.81473
34390,12.538289,3.596498,10.763361,2.814507
34391,12.538006,3.596488,10.76329,2.814366
34392,12.537932,3.596429,10.76308,2.814359
34393,12.53789,3.596324,10.762439,2.814356
34394,12.537685,3.596309,10.761867,2.814317
34395,12.537625,3.596269,10.761832,2.814218
34396,12.537349,3.59625,10.761599,2.814193
34397,12.537222,3.596193,10.761485,2.813825
34398,12.537014,3.596062,10.761369,2.8136
34399,12.536976,3.595941,10.761112,2.813385
34400,12.536905,3.595879,10.760792,2.813342
34401,12.536453,3.59584,10.760648,2.813172
34402,12.5359,3.595746,10.760365,2.813134
34403,12.535785,3.595625,10.760164,2.812846
34404,12.535562,3.59562,10.759774,2.81257
34405,12.535509,3.595605,10.759479,2.812101
34406,12.535358,3.595561,10.759375,2.8121
34407,12.53531,3.595558,10.75924,2.811964
34408,12.535248,3.595528,10.758953,2.811708
34409,12.535027,3.5955,10.75883,2.811624
34410,12.534774,3.595497,10.75859,2.811483
34411,12.534534,3.595409,10.758525,2.81111
34412,12.534414,3.595352,10.758508,2.81077
34413,12.534392,3.595258,10.758389,2.810439
34414,12.534073,3.59522,10.757839,2.810407
34415,12.533983,3.595204,10.757618,2.810149
34416,12.533413,3.595103,10.757615,2.810114
34417,12.533402,3.595095,10.757331,2.809878
34418,12.532961,3.59508,10.756809,2.809797
34419,12.532858,3.595034,10.756599,2.809325
34420,12.532814,3.595013,10.756327,2.809163
34421,12.532741,3.594897,10.755398,2.809094
34422,12.532685,3.594841,10.754958,2.809053
34423,12.532681,3.594835,10.754259,2.809043
34424,12.532577,3.594804,10.753972,2.80899
34425,12.531913,3.594741,10.753854,2.808934
34426,12.53165,3.594632,10.753269,2.808696
34427,12.531378,3.594599,10.753161,2.808634
34428,12.530882,3.594537,10.753028,2.808186
34429,12.530439,3.59448,10.752971,2.808022
34430,12.530434,3.59445,10.752945,2.807925
34431,12.530302,3.594333,10.752423,2.807868
34432,12.530191,3.59433,10.752402,2.807703
34433,12.530172,3.594274,10.751973,2.807481
34434,12.529946,3.594215,10.751636,2.806927
34435,12.529915,3.594184,10.750982,2.806735
34436,12.529564,3.594169,10.750921,2.806525
34437,12.529368,3.59414,10.750833,2.806456
34438,12.529189,3.594023,10.750478,2.80603
34439,12.529009,3.593941,10.750461,2.805845
34440,12.528805,3.593917,10.750012,2.805831
34441,12.528114,3.593745,10.74982,2.805668
34442,12.527752,3.59372,10.749728,2.805463
34443,12.52757,3.593592,10.748955,2.805421
34444,12.527466,3.593561,10.748951,2.805351
34445,12.52735,3.59356,10.748912,2.80505
34446,12.5272,3.593512,10.748468,2.804715
34447,12.527049,3.59347,10.748109,2.80447
34448,12.526993,3.593467,10.748107,2.804191
34449,12.526787,3.593386,10.747956,2.80357
34450,12.526753,3.59334,10.7478,2.803418
34451,12.526674,3.593312,10.747452,2.803162
34452,12.526362,3.593151,10.747162,2.80261
34453,12.525943,3.593101,10.746813,2.802438
34454,12.525303,3.593094,10.746812,2.802328
34455,12.525144,3.593019,10.746539,2.802321
34456,12.525082,3.592847,10.746236,2.802195
34457,12.524748,3.592811,10.745873,2.80203
34458,12.524659,3.592787,10.745561,2.801955
34459,12.524567,3.592717,10.745057,2.801605
34460,12.524214,3.592647,10.744743,2.80125
34461,12.523622,3.59257,10.744569,2.801234
34462,12.523253,3.592477,10.744438,2.800928
34463,12.522881,3.592258,10.744362,2.800845
34464,12.522861,3.592247,10.744167,2.800721
34465,12.522043,3.592226,10.743911,2.800358
34466,12.521765,3.592118,10.743061,2.800147
34467,12.521319,3.592098,10.742905,2.800054
34468,12.521165,3.592063,10.742839,2.799989
34469,12.520854,3.591901,10.742798,2.799826
34470,12.519976,3.59177,10.74248,2.799729
34471,12.519318,3.591599,10.742414,2.799656
34472,12.518857,3.591597,10.74237,2.799629
34473,12.518816,3.59158,10.74224,2.799247
34474,12.518111,3.591357,10.742058,2.798951
34475,12.51798,3.591322,10.742002,2.798749
34476,12.517609,3.591257,10.74117,2.798503
34477,12.517448,3.591203,10.741094,2.797969
34478,12.517191,3.590883,10.740668,2.797721
34479,12.517183,3.590859,10.740591,2.797702
34480,12.5171,3.590848,10.740565,2.797664
34481,12.517015,3.590799,10.7405,2.797423
34482,12.51691,3.590785,10.739398,2.797202
34483,12.516894,3.590736,10.739386,2.797069
34484,12.516695,3.590661,10.738835,2.796897
34485,12.516482,3.590497,10.738222,2.795995
34486,12.516335,3.590458,10.73821,2.795629
34487,12.516272,3.590296,10.738192,2.795193
34488,12.515755,3.590278,10.737782,2.795062
34489,12.51566,3.590242,10.737494,2.794661
34490,12.515266,3.590226,10.737452,2.794296
34491,12.514979,3.59012,10.736718,2.794241
34492,12.514975,3.590044,10.735822,2.793964
34493,12.514341,3.590043,10.735705,2.793612
34494,12.514032,3.590042,10.735642,2.79353
34495,12.513651,3.590019,10.735637,2.79342
34496,12.513372,3.589959,10.735623,2.793342
34497,12.513132,3.589956,10.735423,2.793267
34498,12.512973,3.589902,10.735161,2.792806
34499,12.512748,3.589789,10.735154,2.792762
34500,12.512152,3.589788,10.734899,2.792698
34501,12.512018,3.589686,10.73451,2.792663
34502,12.51198,3.589455,10.734069,2.792519
34503,12.510933,3.589396,10.73386,2.792409
34504,12.510577,3.589347,10.733376,2.792076
34505,12.510536,3.589275,10.733292,2.791885
34506,12.510417,3.589234,10.733288,2.791861
34507,12.51019,3.589181,10.733109,2.791814
34508,12.508624,3.589145,10.732612,2.791298
34509,12.508251,3.589046,10.732148,2.791264
34510,12.508028,3.589036,10.731994,2.791247
34511,12.50746,3.58903,10.731875,2.791206
34512,12.507071,3.588976,10.731657,2.790581
34513,12.506163,3.588819,10.731475,2.790373
34514,12.505603,3.588767,10.731354,2.790345
34515,12.505451,3.588612,10.731195,2.790149
34516,12.505262,3.58846,10.731041,2.790089
34517,12.505229,3.588424,10.730846,2.790079
34518,12.505059,3.588355,10.7308,2.789854
34519,12.504619,3.588327,10.73056,2.789823
34520,12.504364,3.588309,10.730456,2.789511
34521,12.504164,3.588236,10.729721,2.789457
34522,12.503746,3.588117,10.729396,2.789292
34523,12.503708,3.588046,10.72902,2.788352
34524,12.503478,3.588005,10.728867,2.788093
34525,12.503433,3.587974,10.728565,2.78779
34526,12.503388,3.587935,10.728553,2.787758
34527,12.503219,3.587928,10.728459,2.787638
34528,12.503104,3.587828,10.728225,2.787445
34529,12.502787,3.58782,10.728058,2.787439
34530,12.502564,3.587656,10.727972,2.787032
34531,12.502542,3.587555,10.727904,2.786989
34532,12.5025,3.58753,10.727477,2.786954
34533,12.502325,3.587213,10.727424,2.786749
34534,12.502315,3.587077,10.727424,2.786592
34535,12.502279,3.587068,10.72715,2.786571
34536,12.502274,3.587065,10.727118,2.786433
34537,12.501129,3.586861,10.726827,2.786422
34538,12.501079,3.58685,10.726768,2.786273
34539,12.501001,3.586846,10.726735,2.786218
34540,12.500938,3.586821,10.726535,2.786182
34541,12.500872,3.586783,10.726524,2.785987
34542,12.500821,3.586777,10.726265,2.785717
34543,12.500707,3.58677,10.72624,2.785659
34544,12.500641,3.586665,10.726235,2.785484
34545,12.500389,3.586664,10.726057,2.784879
34546,12.500285,3.586505,10.72546,2.784874
34547,12.500037,3.586483,10.725289,2.783977
34548,12.499619,3.586435,10.725189,2.783897
34549,12.499358,3.586308,10.724837,2.783882
34550,12.49868,3.586233,10.724824,2.783763
34551,12.498473,3.586165,10.724159,2.783634
34552,12.497613,3.586133,10.72413,2.783378
34553,12.497594,3.586133,10.723792,2.783114
34554,12.497484,3.586116,10.723627,2.782988
34555,12.497429,3.586048,10.723588,2.782893
34556,12.497297,3.58594,10.72347,2.782495
34557,12.497178,3.585912,10.723175,2.782099
34558,12.496686,3.585893,10.722623,2.781222
34559,12.496603,3.585886,10.722592,2.781196
34560,12.496321,3.585689,10.722581,2.780818
34561,12.496299,3.585372,10.722565,2.780294
34562,12.495904,3.585369,10.722453,2.779538
34563,12.495604,3.585276,10.722239,2.779433
34564,12.494998,3.585268,10.721988,2.77933
34565,12.494731,3.585219,10.721914,2.778951
34566,12.494531,3.585174,10.72182,2.778725
34567,12.494145,3.585051,10.721757,2.778662
34568,12.493729,3.585045,10.721426,2.778635
34569,12.493616,3.584963,10.721259,2.77839
34570,12.493498,3.584952,10.721055,2.778248
34571,12.493249,3.584891,10.720395,2.77819
34572,12.493013,3.584827,10.719625,2.77816
34573,12.492453,3.584825,10.719563,2.778141
34574,12.492392,3.58462,10.719354,2.778049
34575,12.492027,3.584619,10.719269,2.77725
34576,12.491882,3.584528,10.719036,2.776911
34577,12.491541,3.584456,10.718984,2.776438
34578,12.491379,3.584418,10.718965,2.776135
34579,12.491303,3.584249,10.718962,2.776085
34580,12.49116,3.584241,10.718821,2.775969
34581,12.491068,3.584229,10.718699,2.775962
34582,12.49102,3.584225,10.718247,2.775895
34583,12.490871,3.584179,10.717693,2.775835
34584,12.49086,3.584034,10.717639,2.775765
34585,12.490255,3.583863,10.717555,2.775156
34586,12.490159,3.583851,10.716953,2.775072
34587,12.490118,3.583802,10.716795,2.775012
34588,12.490031,3.583783,10.715805,2.77496
34589,12.489527,3.583734,10.715744,2.774835
34590,12.488952,3.583716,10.715659,2.77483
34591,12.488475,3.583621,10.715384,2.774673
34592,12.488424,3.583518,10.71502,2.774636
34593,12.487992,3.583503,10.71495,2.773828
34594,12.487709,3.583464,10.714844,2.773338
34595,12.487441,3.583456,10.714737,2.77329
34596,12.487419,3.583431,10.713948,2.773227
34597,12.4869,3.583341,10.713945,2.773223
34598,12.486792,3.583281,10.71367,2.773103
34599,12.486433,3.583056,10.71201,2.772799
34600,12.486424,3.583037,10.711212,2.772438
34601,12.486397,3.582849,10.710979,2.772333
34602,12.486323,3.582812,10.71088,2.772182
34603,12.485983,3.582779,10.710815,2.771841
34604,12.485889,3.582577,10.710799,2.771755
34605,12.485814,3.582558,10.710647,2.771499
34606,12.485737,3.582303,10.710497,2.771243
34607,12.485603,3.582261,10.710354,2.771167
34608,12.485558,3.582244,10.710036,2.771164
34609,12.485435,3.582186,10.709867,2.771142
34610,12.485103,3.582151,10.709727,2.770718
34611,12.484448,3.582089,10.709129,2.770701
34612,12.483787,3.581932,10.709128,2.770664
34613,12.483069,3.581784,10.708983,2.770147
34614,12.482091,3.581724,10.708925,2.77007
34615,12.481629,3.581721,10.708529,2.769772
34616,12.481237,3.581671,10.708176,2.769201
34617,12.481132,3.581668,10.708093,2.768547
34618,12.480759,3.581666,10.707844,2.768284
34619,12.480715,3.581636,10.707348,2.767944
34620,12.480637,3.581618,10.707302,2.767916
34621,12.480569,3.581408,10.706728,2.767563
34622,12.480561,3.581401,10.706459,2.767139
34623,12.480148,3.581369,10.706249,2.767015
34624,12.479961,3.581308,10.705708,2.766697
34625,12.479959,3.581228,10.70545,2.766665
34626,12.479876,3.581183,10.705175,2.76636
34627,12.479536,3.581177,10.705142,2.766192
34628,12.479503,3.581055,10.705055,2.765735
34629,12.479299,3.581041,10.704922,2.765343
34630,12.47892,3.581031,10.704704,2.765331
34631,12.478832,3.580991,10.704134,2.765094
34632,12.478734,3.580972,10.704005,2.764851
34633,12.477832,3.580889,10.703822,2.764802
34634,12.477609,3.580783,10.703479,2.764341
34635,12.477545,3.580719,10.703399,2.76365
34636,12.477366,3.580666,10.703241,2.763151
34637,12.477308,3.580584,10.702996,2.76315
34638,12.47675,3.580471,10.702618,2.762945
34639,12.476714,3.58044,10.702463,2.762942
34640,12.476414,3.580428,10.702298,2.762821
34641,12.476358,3.580374,10.702109,2.762756
34642,12.476303,3.580311,10.701702,2.762317
34643,12.475871,3.580238,10.701577,2.762074
34644,12.475442,3.58011,10.700899,2.762013
34645,12.475423,3.580011,10.700682,2.761524
34646,12.475211,3.579946,10.70019,2.761431
34647,12.475167,3.579937,10.700108,2.761302
34648,12.47497,3.579884,10.699961,2.760607
34649,12.474958,3.579874,10.69963,2.760297
34650,12.474705,3.579632,10.699619,2.760158
34651,12.474666,3.579617,10.69829,2.759971
34652,12.474247,3.579594,10.697925,2.759667
34653,12.474164,3.579562,10.697587,2.759589
34654,12.473947,3.579558,10.697455,2.759434
34655,12.473916,3.57954,10.697173,2.759112
34656,12.473659,3.579451,10.696959,2.759106
34657,12.473654,3.579223,10.696642,2.75893
34658,12.47343,3.579217,10.696169,2.758918
34659,12.473364,3.579179,10.695951,2.758904
34660,12.47321,3.579097,10.695599,2.758719
34661,12.472945,3.579065,10.695594,2.758586
34662,12.472535,3.578993,10.695377,2.758357
34663,12.472505,3.578982,10.695002,2.757995
34664,12.472411,3.578971,10.694925,2.75774
34665,12.472321,3.578911,10.69468,2.7576
34666,12.472253,3.578789,10.694568,2.757397
34667,12.472237,3.578783,10.694237,2.757228
34668,12.472074,3.57877,10.694151,2.757157
34669,12.472026,3.578751,10.69401,2.756888
34670,12.471741,3.578625,10.693844,2.756782
34671,12.471271,3.578543,10.693794,2.756271
34672,12.470664,3.578521,10.693413,2.756164
34673,12.47029,3.578484,10.692883,2.75616
34674,12.470055,3.578434,10.692609,2.756032
34675,12.469727,3.578329,10.692158,2.755926
34676,12.469657,3.578297,10.69198,2.755821
34677,12.469519,3.578293,10.691894,2.755795
34678,12.469171,3.578178,10.691201,2.755723
34679,12.468708,3.578071,10.69114,2.755667
34680,12.468674,3.578068,10.690895,2.755332
34681,12.468493,3.57804,10.690525,2.754411
34682,12.468334,3.578033,10.690185,2.754023
34683,12.468074,3.577994,10.690036,2.753897
34684,12.468053,3.577942,10.689567,2.753867
34685,12.46801,3.577868,10.689116,2.75363
34686,12.467981,3.577856,10.689047,2.753588
34687,12.467753,3.57778,10.688661,2.753564
34688,12.467614,3.577675,10.688464,2.753382
34689,12.467259,3.577645,10.688002,2.753135
34690,12.466741,3.577499,10.68795,2.752775
34691,12.46663,3.577406,10.687343,2.752744
34692,12.466135,3.577402,10.687195,2.751897
34693,12.465999,3.577343,10.687107,2.751488
34694,12.465679,3.577179,10.686913,2.751124
34695,12.465617,3.577145,10.686632,2.75112
34696,12.465425,3.577111,10.686375,2.751117
34697,12.465194,3.577067,10.685823,2.750636
34698,12.46494,3.576962,10.68576,2.750632
34699,12.464805,3.576944,10.685741,2.750589
34700,12.464694,3.576583,10.685714,2.750543
34701,12.46461,3.576435,10.685286,2.750286
34702,12.46458,3.57642,10.6848,2.750249
34703,12.464484,3.576376,10.684591,2.750137
34704,12.464288,3.576358,10.684267,2.750005
34705,12.464178,3.576314,10.683914,2.749955
34706,12.464006,3.57629,10.683752,2.749945
34707,12.463872,3.576184,10.683742,2.749462
34708,12.463507,3.576179,10.683738,2.749427
34709,12.4626,3.576159,10.683287,2.749295
34710,12.462524,3.57615,10.683013,2.749104
34711,12.462299,3.575951,10.682954,2.749039
34712,12.462171,3.57594,10.682238,2.748832
34713,12.461941,3.57579,10.682112,2.748463
34714,12.46194,3.575769,10.682056,2.748356
34715,12.461454,3.575743,10.681906,2.748347
34716,12.461357,3.575725,10.681822,2.748211
34717,12.461107,3.575659,10.681682,2.748155
34718,12.460977,3.575629,10.681616,2.747955
34719,12.460825,3.575483,10.680833,2.747897
34720,12.460533,3.575387,10.680816,2.747581
34721,12.460467,3.575311,10.680809,2.747535
34722,12.460352,3.575229,10.680369,2.747532
34723,12.460255,3.575058,10.679877,2.746922
34724,12.460099,3.575044,10.679741,2.746795
34725,12.459649,3.57484,10.679473,2.746512
34726,12.459193,3.574835,10.679317,2.74559
34727,12.458821,3.574789,10.678915,2.745054
34728,12.458527,3.574647,10.678055,2.74493
34729,12.45819,3.574614,10.677858,2.744657
34730,12.458036,3.574544,10.677771,2.744557
34731,12.457945,3.574542,10.67769,2.74429
34732,12.457872,3.574516,10.677297,2.743954
34733,12.457857,3.574447,10.677239,2.743938
34734,12.457499,3.574316,10.677146,2.743822
34735,12.457365,3.574315,10.676991,2.743651
34736,12.457322,3.574217,10.676959,2.742941
34737,12.457076,3.574125,10.676817,2.742855
34738,12.456588,3.574068,10.676532,2.742707
34739,12.456481,3.57397,10.676498,2.742388
34740,12.45623,3.573928,10.676261,2.741688
34741,12.45571,3.573911,10.676058,2.74147
34742,12.455663,3.573882,10.675963,2.741191
34743,12.45547,3.573848,10.675842,2.74096
34744,12.454618,3.573826,10.675827,2.740478
34745,12.454554,3.57379,10.675703,2.740128
34746,12.454246,3.573709,10.675692,2.739952
34747,12.453325,3.573704,10.674868,2.739829
34748,12.453249,3.573593,10.674256,2.739174
34749,12.453115,3.57355,10.673427,2.738842
34750,12.452365,3.573522,10.673357,2.738786
34751,12.452319,3.573521,10.673197,2.738596
34752,12.452318,3.573458,10.672565,2.738162
34753,12.45196,3.573435,10.672371,2.738082
34754,12.45134,3.573336,10.67234,2.73805
34755,12.450501,3.573307,10.672203,2.738039
34756,12.45023,3.573265,10.671968,2.737933
34757,12.450218,3.573229,10.671858,2.73772
34758,12.44998,3.573197,10.671527,2.737625
34759,12.448822,3.573068,10.671298,2.737302
34760,12.448589,3.573047,10.670673,2.737276
34761,12.448572,3.573021,10.670531,2.737264
34762,12.448298,3.57301,10.670147,2.736452
34763,12.448132,3.573007,10.669775,2.735994
34764,12.448005,3.572995,10.669645,2.735775
34765,12.447692,3.572927,10.668892,2.735732
34766,12.447634,3.572786,10.668382,2.735476
34767,12.447361,3.572768,10.667799,2.734251
34768,12.447322,3.572703,10.667601,2.734201
34769,12.447232,3.572653,10.667432,2.7338
34770,12.447174,3.572599,10.667252,2.733533
34771,12.446982,3.572512,10.66713,2.733262
34772,12.446324,3.572433,10.666735,2.732413
34773,12.445915,3.572357,10.666309,2.732388
34774,12.445833,3.572166,10.666174,2.732236
34775,12.445725,3.572158,10.666099,2.732162
34776,12.445659,3.572101,10.665975,2.731879
34777,12.445641,3.571889,10.665878,2.731146
34778,12.445439,3.571779,10.665875,2.730904
34779,12.445331,3.571668,10.665848,2.730826
34780,12.445058,3.571638,10.665635,2.730606
34781,12.445021,3.571607,10.665586,2.73036
34782,12.444736,3.571582,10.665383,2.729333
34783,12.444027,3.571539,10.665366,2.729115
34784,12.44373,3.571521,10.665325,2.728688
34785,12.443487,3.571511,10.665216,2.72849
34786,12.443416,3.571333,10.664523,2.728386
34787,12.443408,3.571106,10.664163,2.728348
34788,12.443365,3.571011,10.66401,2.728221
34789,12.44312,3.570791,10.663769,2.727996
34790,12.442798,3.570661,10.663601,2.727646
34791,12.44274,3.570629,10.663449,2.727374
34792,12.441971,3.570588,10.663302,2.727198
34793,12.441474,3.570574,10.663253,2.726938
34794,12.44145,3.570527,10.662875,2.725514
34795,12.441401,3.570497,10.662241,2.725185
34796,12.441148,3.570463,10.661967,2.725079
34797,12.44059,3.570444,10.661919,2.724935
34798,12.440217,3.570387,10.661885,2.724882
34799,12.440163,3.570361,10.661202,2.722332
34800,12.440049,3.570353,10.661152,2.722221
34801,12.439867,3.570264,10.661119,2.721886
34802,12.439236,3.570195,10.660938,2.720918
34803,12.438571,3.570163,10.66088,2.719963
34804,12.437872,3.570063,10.660841,2.719771
34805,12.437738,3.569837,10.660817,2.719132
34806,12.437712,3.569637,10.660716,2.718542
34807,12.437682,3.569613,10.660707,2.718136
34808,12.437291,3.569604,10.660063,2.717801
34809,12.437154,3.569511,10.660006,2.716918
34810,12.437101,3.569446,10.659974,2.716017
34811,12.436679,3.569317,10.659885,2.715813
