id,michael,chengfang
9002,11.435394,178.2135
9003,11.435214,192.1857
9004,11.434464,191.9294
9005,11.434223,171.6471
9006,11.434029,202.2165
9007,11.433821,246.2817
9008,11.433639,198.3659
9009,11.43318,247.1303
9010,11.431473,165.7192
9011,11.430718,205.1921
9012,11.430702,200.6537
9013,11.430184,226.262
9014,11.429489,192.1439
9015,11.42912,184.1142
9016,11.428672,151.1916
9017,11.428497,192.7094
9018,11.428452,212.9664
9019,11.426561,226.8264
9020,11.425816,171.1753
9021,11.425767,262.4776
9022,11.425726,174.7888
9023,11.425661,199.0222
9024,11.424706,179.7944
9025,11.424062,194.3108
9026,11.422389,202.7303
9027,11.421788,182.4264
9028,11.421422,232.9338
9029,11.421407,282.1985
9030,11.421376,230.4738
9031,11.421183,172.4383
9032,11.420921,267.3097
9033,11.420721,183.4097
9034,11.420393,226.1788
9035,11.420265,255.6323
9036,11.419396,212.3831
9037,11.418321,201.5941
9038,11.418273,214.0411
9039,11.418034,271.6953
9040,11.418004,199.1658
9041,11.417893,184.8567
9042,11.417463,190.7314
9043,11.417164,156.4852
9044,11.41593,175.8604
9045,11.415719,185.2752
9046,11.414799,312.4872
9047,11.414701,186.7222
9048,11.41404,151.6024
9049,11.414026,202.3362
9050,11.413684,224.4502
9051,11.4131,207.5079
9052,11.412586,209.4771
9053,11.411901,172.7789
9054,11.410507,214.7733
9055,11.409648,185.0964
9056,11.40858,178.9283
9057,11.408436,169.2062
9058,11.408174,181.1174
9059,11.408122,207.106
9060,11.407522,166.6843
9061,11.407041,202.3211
9062,11.406588,244.9923
9063,11.40585,193.5432
9064,11.405744,201.9718
9065,11.405212,204.8845
9066,11.405157,186.0098
9067,11.40335,201.0925
9068,11.402786,162.8281
9069,11.402298,197.5486
9070,11.401961,169.924
9071,11.400607,225.1147
9072,11.397093,203.6676
9073,11.396986,198.0392
9074,11.396821,205.9352
9075,11.396661,236.4586
9076,11.396574,171.1866
9077,11.395952,189.6395
9078,11.392944,212.6478
9079,11.392928,169.0219
9080,11.392878,209.0002
9081,11.392684,177.7424
9082,11.392177,257.8504
9083,11.391712,202.773
9084,11.391536,198.6968
9085,11.390589,191.8889
9086,11.389691,182.234
9087,11.389502,200.4387
9088,11.389175,219.9667
9089,11.389052,211.6017
9090,11.388829,188.9906
9091,11.388671,166.2018
9092,11.388606,188.5461
9093,11.388422,168.6928
9094,11.388326,195.824
9095,11.387779,150.3634
9096,11.387604,207.1028
9097,11.386554,180.5664
9098,11.385992,212.2943
9099,11.385658,170.8528
9100,11.385565,179.7639
9101,11.38542,196.4409
9102,11.384735,155.7262
9103,11.38414,156.7446
9104,11.383945,186.3607
9105,11.383716,197.3983
9106,11.383039,218.0994
9107,11.382328,190.3145
9108,11.382024,277.1435
9109,11.381343,181.015
9110,11.380027,169.5383
9111,11.379619,178.815
9112,11.379495,219.2335
9113,11.379306,205.2417
9114,11.379273,211.6054
9115,11.378985,234.3564
9116,11.377351,181.1945
9117,11.377315,165.9721
9118,11.376563,220.3045
9119,11.376371,162.3427
9120,11.375969,177.8671
9121,11.375383,227.9155
9122,11.374263,226.2149
9123,11.373747,165.2754
9124,11.373065,213.5063
9125,11.37139,160.3027
9126,11.370941,175.93
9127,11.369865,246.154
9128,11.369313,202.5899
9129,11.369105,193.449
9130,11.369071,156.2157
9131,11.368805,174.0399
9132,11.367593,198.4803
9133,11.367549,201.3702
9134,11.365582,265.9421
9135,11.365011,192.5807
9136,11.364646,178.2366
9137,11.363984,195.6854
9138,11.363622,158.2853
9139,11.36355,166.0531
9140,11.363534,198.2432
9141,11.363077,206.0688
9142,11.362966,237.2603
9143,11.362697,159.7207
9144,11.362644,182.0666
9145,11.361074,233.2257
9146,11.36079,212.5997
9147,11.360513,194.0259
9148,11.360283,189.5612
9149,11.360134,196.7513
9150,11.359744,180.5052
9151,11.357666,244.659
9152,11.357546,198.6727
9153,11.357489,197.6706
9154,11.356695,230.4988
9155,11.353327,187.4932
9156,11.352777,182.1869
9157,11.352692,181.0177
9158,11.351495,188.2583
9159,11.351354,171.8463
9160,11.351198,188.9753
9161,11.349973,178.1659
9162,11.349838,211.479
9163,11.34961,175.3759
9164,11.349586,220.9961
9165,11.34856,207.9329
9166,11.348075,189.906
9167,11.347662,167.5493
9168,11.347402,179.0813
9169,11.346807,189.7721
9170,11.346703,213.1157
9171,11.346122,168.6137
9172,11.346055,186.8757
9173,11.345558,157.1083
9174,11.345476,187.8293
9175,11.34496,161.5052
9176,11.344784,232.9544
9177,11.344536,192.7816
9178,11.344151,191.3973
9179,11.343662,192.1413
9180,11.343365,202.9731
9181,11.343286,223.6908
9182,11.342809,206.1099
9183,11.342701,209.071
9184,11.342431,164.9942
9185,11.342195,184.8654
9186,11.342176,180.2667
9187,11.340902,217.7378
9188,11.340089,182.2071
9189,11.339884,186.7704
9190,11.338162,171.7523
9191,11.33776,175.6858
9192,11.337431,319.5873
9193,11.337295,155.9411
9194,11.33729,199.2365
9195,11.336793,174.9411
9196,11.335868,235.4426
9197,11.335843,193.1103
9198,11.335682,193.253
9199,11.335464,182.0212
9200,11.335277,205.2517
9201,11.33503,216.1846
9202,11.334283,195.6298
9203,11.334248,180.9394
9204,11.334019,183.4677
9205,11.333963,167.8122
9206,11.333913,150.9933
9207,11.333135,203.7614
9208,11.333008,210.3044
9209,11.332739,168.7336
9210,11.331469,149.8082
9211,11.329804,188.0886
9212,11.32968,214.3126
9213,11.32849,190.9408
9214,11.327708,183.7172
9215,11.327113,169.3752
9216,11.326996,231.0762
9217,11.326648,182.8277
9218,11.326097,229.3924
9219,11.32555,209.7183
9220,11.325493,212.9887
9221,11.32449,179.8987
9222,11.324186,162.1921
9223,11.324165,211.6157
9224,11.324141,197.676
9225,11.323656,207.842
9226,11.323297,208.389
9227,11.322911,191.966
9228,11.322821,211.1323
9229,11.321329,265.6525
9230,11.321197,181.6912
9231,11.321028,243.5863
9232,11.320484,185.2348
9233,11.320465,259.8132
9234,11.318793,221.1207
9235,11.318372,200.3855
9236,11.317852,210.5305
9237,11.317793,199.3023
9238,11.317111,166.1179
9239,11.317079,200.0674
9240,11.316809,187.3205
9241,11.315894,168.8428
9242,11.315752,251.4431
9243,11.315118,218.8239
9244,11.314921,182.3063
9245,11.313721,203.4799
9246,11.313459,184.0843
9247,11.311984,200.2812
9248,11.311863,231.3051
9249,11.310529,199.3058
9250,11.309573,208.9111
9251,11.308172,194.0378
9252,11.307038,212.482
9253,11.306911,214.1948
9254,11.306679,161.0313
9255,11.306114,229.1992
9256,11.305499,168.0715
9257,11.305001,211.6665
9258,11.304276,262.1921
9259,11.304099,173.9071
9260,11.30303,181.719
9261,11.302059,145.9326
9262,11.300959,192.5409
9263,11.300908,196.4759
9264,11.30066,224.5601
9265,11.300279,256.3035
9266,11.299528,256.4848
9267,11.299405,171.5611
9268,11.298399,198.4718
9269,11.297855,239.6387
9270,11.296927,214.6328
9271,11.296306,197.7626
9272,11.296036,172.1834
9273,11.294597,171.9262
9274,11.294518,172.0914
9275,11.294314,196.0085
9276,11.291154,217.9407
9277,11.290252,186.9636
9278,11.289765,223.5976
9279,11.289724,236.0026
9280,11.289435,241.2608
9281,11.289353,210.8875
9282,11.289037,202.9391
9283,11.288888,196.2393
9284,11.288445,175.8389
9285,11.287756,194.8691
9286,11.287503,293.4268
9287,11.286078,208.015
9288,11.285915,202.6784
9289,11.28588,177.8939
9290,11.285814,184.0533
9291,11.285451,207.9657
9292,11.285387,209.8146
9293,11.285207,226.7328
9294,11.285196,208.895
9295,11.28352,182.6596
9296,11.2828,194.9512
9297,11.282694,193.7386
9298,11.282561,171.5667
9299,11.281706,161.3425
9300,11.280045,210.3561
9301,11.279668,184.4226
9302,11.27884,154.2906
9303,11.277368,194.5219
9304,11.277316,193.0324
9305,11.277091,194.2362
9306,11.276476,192.266
9307,11.275799,199.9807
9308,11.274311,211.6006
9309,11.274078,188.9342
9310,11.273708,192.6646
9311,11.272139,170.5344
9312,11.270407,158.3017
9313,11.269689,180.5661
9314,11.269178,169.3916
9315,11.268719,197.4304
9316,11.268062,206.8524
9317,11.26791,171.7208
9318,11.267812,203.5424
9319,11.267278,172.4734
9320,11.267253,200.1751
9321,11.267098,217.8442
9322,11.266408,227.5573
9323,11.266401,185.9436
9324,11.265228,180.6487
9325,11.262566,187.5971
9326,11.262077,180.6128
9327,11.261714,222.6639
9328,11.261116,192.191
9329,11.260544,222.5595
9330,11.260082,246.5484
9331,11.259412,309.1569
9332,11.258936,165.1488
9333,11.258883,183.7212
9334,11.258727,214.9579
9335,11.258233,188.3228
9336,11.258149,159.2393
9337,11.25674,195.1305
9338,11.25386,184.1576
9339,11.253691,189.859
9340,11.253626,261.3622
9341,11.253389,217.5914
9342,11.252582,154.6723
9343,11.252133,201.1082
9344,11.250433,171.6261
9345,11.248806,176.2204
9346,11.247608,242.1259
9347,11.245325,170.4014
9348,11.244222,198.5465
9349,11.243299,187.6599
9350,11.24207,197.4768
9351,11.242014,182.1011
9352,11.24173,154.1553
9353,11.241288,199.642
9354,11.240229,165.0726
9355,11.239755,183.9003
9356,11.239097,172.9927
9357,11.237403,221.7519
9358,11.2368,182.5923
9359,11.236701,182.7053
9360,11.236447,190.4527
9361,11.236032,196.7974
9362,11.233952,210.0993
9363,11.233283,188.8075
9364,11.231249,173.1181
9365,11.230222,210.2431
9366,11.230187,269.2262
9367,11.228497,214.2918
9368,11.22806,199.1013
9369,11.227898,232.469
9370,11.225895,220.657
9371,11.224856,185.223
9372,11.224655,211.704
9373,11.22446,150.9957
9374,11.224435,184.8895
9375,11.224282,165.2063
9376,11.223641,200.6875
9377,11.223619,222.3333
9378,11.223106,163.4938
9379,11.22275,216.1296
9380,11.221613,197.1812
9381,11.220864,189.1414
9382,11.220285,182.6588
9383,11.21895,250.8555
9384,11.218354,246.248
9385,11.217235,225.6782
9386,11.213248,192.3295
9387,11.212987,181.3294
9388,11.212375,196.9654
9389,11.212195,162.8928
9390,11.210033,271.9819
9391,11.209979,170.0459
9392,11.20952,274.7562
9393,11.209413,180.37
9394,11.208121,276.9004
9395,11.207085,191.4627
9396,11.206699,274.3631
9397,11.20426,159.5105
9398,11.202665,239.3463
9399,11.202471,174.3697
9400,11.202366,172.0782
9401,11.201825,255.7507
9402,11.200677,241.3701
9403,11.200351,185.3235
9404,11.200024,187.9834
9405,11.199536,229.4729
9406,11.199045,201.8699
9407,11.198714,223.2153
9408,11.195783,220.5711
9409,11.195551,206.5015
9410,11.195333,194.2266
9411,11.195313,200.366
9412,11.194861,176.7512
9413,11.19365,209.9576
9414,11.193452,227.721
9415,11.193183,211.3342
9416,11.191507,185.6947
9417,11.191068,246.0021
9418,11.190606,200.3601
9419,11.190055,233.6296
9420,11.188922,203.2879
9421,11.188338,207.8619
9422,11.187979,200.2491
9423,11.186972,180.9552
9424,11.186492,216.1399
9425,11.184119,249.3111
9426,11.18159,194.4166
9427,11.180407,257.7097
9428,11.179801,182.0596
9429,11.179695,170.3998
9430,11.179365,199.5593
9431,11.179291,172.4464
9432,11.177665,251.1435
9433,11.175994,206.6699
9434,11.175369,208.5936
9435,11.174873,203.1434
9436,11.17475,213.3275
9437,11.174519,167.4011
9438,11.172347,201.5431
9439,11.171544,250.9093
9440,11.170085,223.533
9441,11.170066,181.1022
9442,11.169947,182.1162
9443,11.169853,167.4607
9444,11.169845,175.6341
9445,11.16899,169.973
9446,11.16852,169.4902
9447,11.167691,196.1174
9448,11.164754,210.4911
9449,11.164122,203.6899
9450,11.162894,202.4034
9451,11.162742,227.6969
9452,11.162706,200.0909
9453,11.159838,197.0748
9454,11.159226,183.9233
9455,11.159,184.4429
9456,11.158066,183.352
9457,11.157385,187.637
9458,11.1571,185.5931
9459,11.156652,172.4376
9460,11.154808,176.2829
9461,11.151782,175.4599
9462,11.151362,185.8549
9463,11.149772,170.4985
9464,11.149125,204.7349
9465,11.148754,182.2777
9466,11.148551,166.4807
9467,11.148376,176.5565
9468,11.148276,172.2609
9469,11.148167,221.1688
9470,11.147745,228.1252
9471,11.147405,205.9677
9472,11.147374,179.7745
9473,11.146359,163.8338
9474,11.145266,182.8406
9475,11.145001,246.019
9476,11.143471,203.4235
9477,11.14298,258.6552
9478,11.14238,175.2331
9479,11.141056,189.3139
9480,11.141021,162.039
9481,11.139196,219.838
9482,11.137151,202.9842
9483,11.136774,188.2431
9484,11.132803,201.707
9485,11.128632,169.7397
9486,11.128327,213.2654
9487,11.125837,161.7068
9488,11.125527,179.5015
9489,11.123859,195.3559
9490,11.123545,189.5693
9491,11.122575,257.0227
9492,11.120246,173.4102
9493,11.119299,209.096
9494,11.119165,219.7754
9495,11.118494,161.3831
9496,11.118464,204.8725
9497,11.117789,222.0205
9498,11.116325,178.6675
9499,11.115522,195.6848
9500,11.114949,201.7139
9501,11.114634,177.4381
9502,11.113947,202.9628
9503,11.113607,225.4416
9504,11.111776,184.9013
9505,11.110071,186.0431
9506,11.109726,194.9583
9507,11.108024,230.5064
9508,11.107456,189.5637
9509,11.106569,176.7164
9510,11.105624,240.2576
9511,11.104889,220.4713
9512,11.104023,163.368
9513,11.10369,163.9009
9514,11.103193,208.7982
9515,11.102802,190.1421
9516,11.102587,246.388
9517,11.10205,244.5626
9518,11.100136,212.8032
9519,11.099441,206.5696
9520,11.099203,230.2882
9521,11.098616,206.0463
9522,11.094282,199.2179
9523,11.091327,200.8333
9524,11.09102,159.7437
9525,11.090873,205.2415
9526,11.090294,201.9436
9527,11.089947,194.9384
9528,11.088893,212.9964
9529,11.086523,223.7542
9530,11.086362,218.4167
9531,11.085636,231.2366
9532,11.085135,225.0892
9533,11.084669,172.1431
9534,11.082863,206.2862
9535,11.081687,269.1229
9536,11.081107,311.8372
9537,11.080822,208.0051
9538,11.080779,175.7713
9539,11.080028,227.1383
9540,11.079538,223.5947
9541,11.077346,210.024
9542,11.076336,186.2476
9543,11.07601,173.7824
9544,11.07548,202.3915
9545,11.075103,174.3491
9546,11.074096,199.9082
9547,11.073637,265.658
9548,11.073517,159.8408
9549,11.072656,201.991
9550,11.071942,214.8823
9551,11.070096,178.3304
9552,11.069632,212.4834
9553,11.068218,169.3228
9554,11.067071,160.4694
9555,11.066476,201.3987
9556,11.066183,171.8329
9557,11.065867,226.1721
9558,11.064989,232.2073
9559,11.064753,214.5645
9560,11.064177,197.8541
9561,11.064122,300.2829
9562,11.063723,227.714
9563,11.063261,159.9107
9564,11.063161,221.2513
9565,11.06236,192.9267
9566,11.061288,185.391
9567,11.061039,212.0687
9568,11.060685,192.2502
9569,11.060336,184.4496
9570,11.060014,226.4116
9571,11.059363,189.8055
9572,11.059077,236.9188
9573,11.057194,246.612
9574,11.056709,207.8176
9575,11.056634,184.0518
9576,11.056359,253.3891
9577,11.056297,169.0501
9578,11.05351,182.3108
9579,11.053261,208.0194
9580,11.051069,190.3967
9581,11.050136,163.7542
9582,11.049783,179.2546
9583,11.049494,267.7847
9584,11.048794,208.6939
9585,11.048647,209.8774
9586,11.048045,183.3802
9587,11.047157,185.7378
9588,11.046899,208.4592
9589,11.046584,181.3447
9590,11.046526,290.0397
9591,11.04547,238.1403
9592,11.04534,184.7705
9593,11.043112,204.7383
9594,11.043107,162.6201
9595,11.042987,210.4057
9596,11.042444,202.5258
9597,11.04076,171.8454
9598,11.040496,234.143
9599,11.039984,207.0849
9600,11.039967,199.614
9601,11.035743,249.534
9602,11.034061,195.2579
9603,11.033451,199.7827
9604,11.03302,314.8871
9605,11.032897,191.0293
9606,11.032225,171.4592
9607,11.031634,193.9859
9608,11.030432,203.4945
9609,11.030201,258.5799
9610,11.028652,223.3138
9611,11.028303,168.603
9612,11.027632,223.1973
9613,11.027415,185.2254
9614,11.026706,166.5317
9615,11.024552,212.0966
9616,11.022776,204.5216
9617,11.022088,186.1659
9618,11.022057,248.8098
9619,11.02118,230.279
9620,11.02057,159.2737
9621,11.020122,202.7112
9622,11.019977,183.8086
9623,11.019817,190.5131
9624,11.019175,194.3667
9625,11.018009,200.6854
9626,11.016257,217.0815
9627,11.015575,195.47
9628,11.015023,183.3498
9629,11.014742,186.5295
9630,11.013415,178.6676
9631,11.013135,205.8166
9632,11.012269,177.8661
9633,11.012076,189.5727
9634,11.011924,174.8294
9635,11.011475,187.335
9636,11.010641,186.7655
9637,11.009695,185.1454
9638,11.008825,196.7347
9639,11.008268,164.8025
9640,11.008256,192.5056
9641,11.00658,187.4546
9642,11.006539,173.9277
9643,11.006112,176.209
9644,11.005935,190.0402
9645,11.005875,244.8442
9646,11.00586,219.9141
9647,11.005829,207.273
9648,11.004581,186.0327
9649,11.003915,211.4287
9650,11.003882,175.1055
9651,11.00278,256.9782
9652,11.001619,213.0032
9653,11.000978,223.0898
9654,11.000909,164.1681
9655,10.999891,205.0915
9656,10.999163,238.4053
9657,10.998321,215.2217
9658,10.997789,220.2376
9659,10.996725,200.7773
9660,10.9967,193.6589
9661,10.996053,216.8149
9662,10.994591,157.7761
9663,10.99222,231.3063
9664,10.992056,176.6833
9665,10.991799,188.8639
9666,10.988353,155.0865
9667,10.988185,194.5333
9668,10.988109,221.4865
9669,10.9866,239.3407
9670,10.985859,168.1315
9671,10.984174,196.4584
9672,10.983419,200.1559
9673,10.982684,188.3545
9674,10.980133,227.5519
9675,10.97863,193.6743
9676,10.975285,189.5696
9677,10.97464,232.4875
9678,10.973265,173.5018
9679,10.973234,202.4625
9680,10.972624,209.2541
9681,10.971995,228.3194
9682,10.970773,187.0833
9683,10.970693,219.6479
9684,10.970176,195.1532
9685,10.969666,239.0314
9686,10.968541,198.2562
9687,10.967745,195.9412
9688,10.966803,216.348
9689,10.966197,165.4395
9690,10.965657,219.2265
9691,10.965602,193.041
9692,10.965372,201.5766
9693,10.96521,175.987
9694,10.963635,176.6224
9695,10.963094,172.5207
9696,10.960859,167.8336
9697,10.960858,203.7831
9698,10.960785,230.0198
9699,10.959748,179.28
9700,10.957558,178.3172
9701,10.955131,172.025
9702,10.954258,207.8788
9703,10.952634,251.889
9704,10.949279,194.0371
9705,10.946074,217.9163
9706,10.945841,197.7958
9707,10.94576,179.3149
9708,10.944459,174.1739
9709,10.941101,173.3145
9710,10.940134,221.5188
9711,10.938471,207.7018
9712,10.938435,179.1019
9713,10.936737,165.054
9714,10.936033,183.9737
9715,10.935461,175.2234
9716,10.935244,191.9873
9717,10.934453,241.0167
9718,10.934358,251.7992
9719,10.934111,202.4504
9720,10.933624,185.5951
9721,10.932422,199.3822
9722,10.9319,178.9968
9723,10.929529,184.5311
9724,10.929294,166.8077
9725,10.928852,183.5883
9726,10.926325,219.1199
9727,10.923765,152.7452
9728,10.922177,184.9029
9729,10.921394,173.1286
9730,10.918754,223.0282
9731,10.918069,220.2204
9732,10.914694,196.2689
9733,10.911577,204.1561
9734,10.907752,188.4893
9735,10.904686,184.857
9736,10.903825,152.5385
9737,10.902416,207.3024
9738,10.899071,204.2942
9739,10.89868,173.1324
9740,10.897988,175.5087
9741,10.897845,212.6436
9742,10.896458,196.6792
9743,10.894961,201.5438
9744,10.893693,211.4861
9745,10.893625,167.259
9746,10.893072,216.8176
9747,10.891467,194.0512
9748,10.891174,212.5747
9749,10.890043,157.5924
9750,10.888867,217.8809
9751,10.888573,186.9299
9752,10.887924,191.2774
9753,10.886955,186.2682
9754,10.886583,146.7677
9755,10.881996,143.7229
9756,10.881257,165.1663
9757,10.880041,166.389
9758,10.871317,181.7014
9759,10.870936,187.0568
9760,10.870381,177.8633
9761,10.868547,173.5332
9762,10.867833,230.2632
9763,10.864539,207.9722
9764,10.864222,194.5194
9765,10.860915,190.1542
9766,10.859097,237.7821
9767,10.857365,181.9342
9768,10.855926,205.9823
9769,10.855902,197.275
9770,10.855049,160.3122
9771,10.853162,200.0543
9772,10.850285,150.164
9773,10.849202,227.4327
9774,10.848673,191.7851
9775,10.847086,195.354
9776,10.843998,225.0966
9777,10.842373,252.9512
9778,10.841247,173.6664
9779,10.840737,247.5911
9780,10.839668,213.5231
9781,10.839555,168.4545
9782,10.838282,214.056
9783,10.835126,179.5795
9784,10.832019,191.2833
9785,10.826417,182.6996
9786,10.820515,199.5132
9787,10.818174,199.5042
9788,10.814356,218.899
9789,10.812166,173.2356
9790,10.811137,203.717
9791,10.805859,194.4853
9792,10.805237,193.8975
9793,10.801711,207.936
9794,10.801411,202.0711
9795,10.801172,208.8317
9796,10.800432,218.7974
9797,10.799341,207.0777
9798,10.793524,245.9488
9799,10.793454,251.6943
9800,10.793232,191.2545
9801,10.792791,260.6329
9802,10.791432,195.0988
9803,10.78729,205.3488
9804,10.784523,194.43
9805,10.783248,204.6351
9806,10.782802,196.9307
9807,10.782643,184.8091
9808,10.782149,194.4773
9809,10.782131,172.3669
